Probe	Ensembl	chromosome_name
55223	ENSG00000116525	1
55870	ENSG00000116539	1
58512	ENSG00000116544	1
6421	ENSG00000116560	1
58480	ENSG00000116574	1
54856	ENSG00000116580	1
9181	ENSG00000116584	1
28956	ENSG00000116586	1
4209	ENSG00000116604	1
85440	ENSG00000116641	1
6723	ENSG00000116649	1
26232	ENSG00000116661	1
26270	ENSG00000116663	1
81563	ENSG00000116667	1
54823	ENSG00000116668	1
10459	ENSG00000116670	1
9829	ENSG00000116675	1
3953	ENSG00000116678	1
10625	ENSG00000116679	1
90231	ENSG00000116685	1
9927	ENSG00000116688	1
10216	ENSG00000116690	1
60672	ENSG00000116691	1
9887	ENSG00000116698	1
4688	ENSG00000116701	1
5132	ENSG00000116703	1
23169	ENSG00000116704	1
5321	ENSG00000116711	1
1647	ENSG00000116717	1
65121	ENSG00000116721	1
390999	ENSG00000116726	1
79971	ENSG00000116729	1
7799	ENSG00000116731	1
5997	ENSG00000116741	1
6121	ENSG00000116745	1
6738	ENSG00000116747	1
270	ENSG00000116748	1
51377	ENSG00000116750	1
10286	ENSG00000116752	1
9295	ENSG00000116754	1
1491	ENSG00000116761	1
79814	ENSG00000116771	1
56944	ENSG00000116774	1
51086	ENSG00000116783	1
10878	ENSG00000116785	1
23207	ENSG00000116786	1
1429	ENSG00000116791	1
10745	ENSG00000116793	1
7709	ENSG00000116809	1
965	ENSG00000116815	1
339488	ENSG00000116819	1
914	ENSG00000116824	1
8458	ENSG00000116830	1
2494	ENSG00000116833	1
23046	ENSG00000116852	1
252839	ENSG00000116857	1
54936	ENSG00000116863	1
55700	ENSG00000116871	1
10352	ENSG00000116874	1
51179	ENSG00000116882	1
127700	ENSG00000116885	1
64960	ENSG00000116898	1
149371	ENSG00000116903	1
8443	ENSG00000116906	1
7257	ENSG00000116918	1
54955	ENSG00000116922	1
64121	ENSG00000116954	1
4811	ENSG00000116962	1
3964	ENSG00000116977	1
84618	ENSG00000116981	1
51440	ENSG00000116983	1
4548	ENSG00000116984	1
656	ENSG00000116985	1
4610	ENSG00000116990	1
57568	ENSG00000116991	1
57829	ENSG00000116996	1
6018	ENSG00000117000	1
8564	ENSG00000117009	1
127396	ENSG00000117010	1
9132	ENSG00000117013	1
9783	ENSG00000117016	1
10000	ENSG00000117020	1
2117	ENSG00000117036	1
34	ENSG00000117054	1
81849	ENSG00000117069	1
6504	ENSG00000117090	1
962	ENSG00000117091	1
23266	ENSG00000117114	1
11240	ENSG00000117115	1
6390	ENSG00000117118	1
4237	ENSG00000117122	1
80135	ENSG00000117133	1
10765	ENSG00000117139	1
6675	ENSG00000117143	1
81569	ENSG00000117148	1
1486	ENSG00000117151	1
5999	ENSG00000117152	1
59349	ENSG00000117153	1
84966	ENSG00000117154	1
117178	ENSG00000117155	1
54680	ENSG00000117174	1
26279	ENSG00000117215	1
5929	ENSG00000117222	1
2635	ENSG00000117226	1
2633	ENSG00000117228	1
100861548	ENSG00000117242	1
57576	ENSG00000117245	1
653519	ENSG00000117262	1
5129	ENSG00000117266	1
8934	ENSG00000117280	1
11126	ENSG00000117281	1
1889	ENSG00000117298	1
3155	ENSG00000117305	1
2582	ENSG00000117308	1
3399	ENSG00000117318	1
1380	ENSG00000117322	1
4179	ENSG00000117335	1
9129	ENSG00000117360	1
51107	ENSG00000117362	1
64175	ENSG00000117385	1
6513	ENSG00000117394	1
10969	ENSG00000117395	1
991	ENSG00000117399	1
4352	ENSG00000117400	1
9048	ENSG00000117407	1
9670	ENSG00000117408	1
533	ENSG00000117410	1
8704	ENSG00000117411	1
79033	ENSG00000117419	1
8643	ENSG00000117425	1
10327	ENSG00000117448	1
5052	ENSG00000117450	1
8503	ENSG00000117461	1
10103	ENSG00000117472	1
8548	ENSG00000117475	1
57821	ENSG00000117477	1
10560	ENSG00000117479	1
2166	ENSG00000117480	1
387338	ENSG00000117481	1
50999	ENSG00000117500	1
80133	ENSG00000117501	1
1810	ENSG00000117505	1
388714	ENSG00000117507	1
1266	ENSG00000117519	1
23215	ENSG00000117523	1
2152	ENSG00000117525	1
5825	ENSG00000117528	1
8674	ENSG00000117533	1
51611	ENSG00000117543	1
356	ENSG00000117560	1
58155	ENSG00000117569	1
7292	ENSG00000117586	1
9588	ENSG00000117592	1
55157	ENSG00000117593	1
3290	ENSG00000117594	1
3664	ENSG00000117595	1
27042	ENSG00000117597	1
163404	ENSG00000117598	1
9890	ENSG00000117600	1
462	ENSG00000117601	1
11123	ENSG00000117602	1
25949	ENSG00000117614	1
57035	ENSG00000117616	1
23443	ENSG00000117620	1
55758	ENSG00000117625	1
3925	ENSG00000117632	1
56181	ENSG00000117640	1
57134	ENSG00000117643	1
4751	ENSG00000117650	1
6195	ENSG00000117676	1
79947	ENSG00000117682	1
29937	ENSG00000117691	1
25936	ENSG00000117697	1
5629	ENSG00000117707	1
8289	ENSG00000117713	1
1063	ENSG00000117724	1
6118	ENSG00000117748	1
5511	ENSG00000117751	1
23673	ENSG00000117758	1
54996	ENSG00000117791	1
200010	ENSG00000117834	1
114883	ENSG00000117859	1
51060	ENSG00000117862	1
57488	ENSG00000117868	7
10849	ENSG00000117877	19
23184	ENSG00000117899	15
5955	ENSG00000117906	15
1143	ENSG00000117971	15
727897	ENSG00000117983	11
1509	ENSG00000117984	11
78989	ENSG00000118004	2
10274	ENSG00000118007	3
51146	ENSG00000118017	3
6794	ENSG00000118046	19
4297	ENSG00000118058	11
11181	ENSG00000118094	11
56912	ENSG00000118096	11
4317	ENSG00000118113	11
335	ENSG00000118137	11
84215	ENSG00000118156	19
6543	ENSG00000118160	19
11133	ENSG00000118162	19
6230	ENSG00000118181	11
9928	ENSG00000118193	1
7139	ENSG00000118194	1
83479	ENSG00000118197	1
23271	ENSG00000118200	1
22926	ENSG00000118217	1
1421	ENSG00000118231	2
55686	ENSG00000118242	2
22868	ENSG00000118246	2
8828	ENSG00000118257	2
1385	ENSG00000118260	2
8609	ENSG00000118263	2
7276	ENSG00000118271	18
9331	ENSG00000118276	18
79630	ENSG00000118292	1
23632	ENSG00000118298	1
55259	ENSG00000118307	12
4033	ENSG00000118308	12
23120	ENSG00000118322	5
9789	ENSG00000118363	11
57558	ENSG00000118369	11
6785	ENSG00000118402	6
27145	ENSG00000118407	6
9994	ENSG00000118412	6
9324	ENSG00000118418	6
90025	ENSG00000118420	6
1268	ENSG00000118432	6
81833	ENSG00000118434	6
81573	ENSG00000118454	1
84251	ENSG00000118473	1
23469	ENSG00000118482	6
153918	ENSG00000118491	6
79747	ENSG00000118492	6
5325	ENSG00000118495	6
84085	ENSG00000118496	6
7128	ENSG00000118503	6
9465	ENSG00000118507	6
10981	ENSG00000118508	6
4602	ENSG00000118513	6
64577	ENSG00000118514	6
6446	ENSG00000118515	6
81847	ENSG00000118518	6
383	ENSG00000118520	6
1490	ENSG00000118523	6
6943	ENSG00000118526	6
83449	ENSG00000118557	16
26234	ENSG00000118564	4
80306	ENSG00000118579	4
9194	ENSG00000118596	12
10329	ENSG00000118600	12
80264	ENSG00000118620	19
8673	ENSG00000118640	2
64858	ENSG00000118655	1
103910	ENSG00000118680	18
2309	ENSG00000118689	6
84071	ENSG00000118690	6
2691	ENSG00000118702	20
6185	ENSG00000118705	20
60436	ENSG00000118707	20
845	ENSG00000118729	1
118427	ENSG00000118733	1
5311	ENSG00000118762	4
9429	ENSG00000118777	4
6696	ENSG00000118785	4
8987	ENSG00000118804	4
10983	ENSG00000118816	4
5918	ENSG00000118849	3
64747	ENSG00000118855	3
25782	ENSG00000118873	1
196483	ENSG00000118894	16
5493	ENSG00000118898	16
29855	ENSG00000118900	16
11278	ENSG00000118922	13
7347	ENSG00000118939	13
27253	ENSG00000118946	13
64342	ENSG00000118960	2
60526	ENSG00000118961	2
57539	ENSG00000118965	2
894	ENSG00000118971	12
8074	ENSG00000118972	12
22936	ENSG00000118985	5
56171	ENSG00000118997	2
57404	ENSG00000119004	2
4709	ENSG00000119013	2
9330	ENSG00000119041	2
23314	ENSG00000119042	2
7320	ENSG00000119048	5
140803	ENSG00000119121	9
9615	ENSG00000119125	9
687	ENSG00000119138	9
9414	ENSG00000119139	9
84417	ENSG00000119147	2
9270	ENSG00000119185	2
51692	ENSG00000119203	2
80235	ENSG00000119227	3
205564	ENSG00000119231	3
80212	ENSG00000119242	12
84886	ENSG00000119280	1
440730	ENSG00000119283	1
55127	ENSG00000119285	1
9991	ENSG00000119314	9
5887	ENSG00000119318	9
23307	ENSG00000119321	9
8727	ENSG00000119326	9
54942	ENSG00000119328	9
89891	ENSG00000119333	9
6418	ENSG00000119335	9
5524	ENSG00000119383	9
2733	ENSG00000119392	9
51552	ENSG00000119396	9
11064	ENSG00000119397	9
22954	ENSG00000119401	9
26190	ENSG00000119402	9
26147	ENSG00000119403	9
10783	ENSG00000119408	9
54836	ENSG00000119411	9
5537	ENSG00000119414	9
4702	ENSG00000119421	9
81932	ENSG00000119431	9
92400	ENSG00000119446	9
57864	ENSG00000119457	9
84263	ENSG00000119471	9
79109	ENSG00000119487	9
8013	ENSG00000119508	9
27130	ENSG00000119509	9
79695	ENSG00000119514	9
57706	ENSG00000119522	9
85365	ENSG00000119523	9
1441	ENSG00000119535	1
2531	ENSG00000119537	18
9525	ENSG00000119541	18
9480	ENSG00000119547	18
148223	ENSG00000119559	19
84878	ENSG00000119574	19
56252	ENSG00000119596	14
26094	ENSG00000119599	14
283571	ENSG00000119608	14
338917	ENSG00000119614	14
51077	ENSG00000119616	14
5228	ENSG00000119630	14
83982	ENSG00000119632	14
80127	ENSG00000119636	14
91754	ENSG00000119638	14
97	ENSG00000119640	14
112752	ENSG00000119650	14
10577	ENSG00000119655	14
83544	ENSG00000119661	14
64207	ENSG00000119669	14
10965	ENSG00000119673	14
4053	ENSG00000119681	14
9870	ENSG00000119682	14
27030	ENSG00000119684	14
23093	ENSG00000119685	14
55640	ENSG00000119686	14
5826	ENSG00000119688	14
1743	ENSG00000119689	14
57718	ENSG00000119698	14
7043	ENSG00000119699	14
79696	ENSG00000119703	14
81892	ENSG00000119705	14
58517	ENSG00000119707	14
4329	ENSG00000119711	14
8111	ENSG00000119714	14
2103	ENSG00000119715	14
8892	ENSG00000119718	14
55051	ENSG00000119720	14
51004	ENSG00000119723	14
57862	ENSG00000119725	14
23433	ENSG00000119729	2
10936	ENSG00000119737	2
9913	ENSG00000119760	2
114818	ENSG00000119771	2
1788	ENSG00000119772	2
54867	ENSG00000119777	2
54454	ENSG00000119778	2
2281	ENSG00000119782	2
64225	ENSG00000119787	2
51646	ENSG00000119801	2
25940	ENSG00000119812	2
84272	ENSG00000119820	2
54812	ENSG00000119844	2
29094	ENSG00000119862	2
25927	ENSG00000119865	2
53335	ENSG00000119866	2
9419	ENSG00000119878	2
4072	ENSG00000119888	2
26503	ENSG00000119899	6
79627	ENSG00000119900	6
55719	ENSG00000119906	10
3416	ENSG00000119912	10
6975	ENSG00000119913	10
83401	ENSG00000119915	10
3437	ENSG00000119917	10
159296	ENSG00000119919	10
3433	ENSG00000119922	10
57678	ENSG00000119927	10
51076	ENSG00000119929	10
5507	ENSG00000119938	10
84795	ENSG00000119943	10
26507	ENSG00000119946	10
4601	ENSG00000119950	10
10285	ENSG00000119953	10
80007	ENSG00000119965	10
3070	ENSG00000119969	10
2834	ENSG00000119973	10
26123	ENSG00000119977	10
404636	ENSG00000119979	10
60370	ENSG00000119986	10
55717	ENSG00000120008	10
79591	ENSG00000120029	10
30819	ENSG00000120049	10
159686	ENSG00000120051	10
2805	ENSG00000120053	10
1369	ENSG00000120054	10
79946	ENSG00000120055	10
6425	ENSG00000120057	10
10672	ENSG00000120063	17
3218	ENSG00000120068	17
284058	ENSG00000120071	17
3215	ENSG00000120075	17
3213	ENSG00000120093	17
3211	ENSG00000120094	17
1843	ENSG00000120129	5
79646	ENSG00000120137	5
4488	ENSG00000120149	5
7010	ENSG00000120156	9
10171	ENSG00000120158	9
79886	ENSG00000120159	9
54586	ENSG00000120160	9
79817	ENSG00000120162	9
11172	ENSG00000120210	9
3641	ENSG00000120211	9
2315	ENSG00000120215	9
29126	ENSG00000120217	9
3443	ENSG00000120235	9
3445	ENSG00000120242	9
2891	ENSG00000120251	4
348995	ENSG00000120253	6
25902	ENSG00000120254	6
84918	ENSG00000120256	6
80129	ENSG00000120262	6
5110	ENSG00000120265	6
57480	ENSG00000120278	6
80177	ENSG00000120279	6
80231	ENSG00000120280	X
4115	ENSG00000120289	X
84418	ENSG00000120306	5
54853	ENSG00000120314	5
64411	ENSG00000120318	5
56128	ENSG00000120322	5
56126	ENSG00000120324	5
56122	ENSG00000120327	5
56124	ENSG00000120328	5
83884	ENSG00000120329	5
63923	ENSG00000120332	1
63931	ENSG00000120333	1
91687	ENSG00000120334	1
8995	ENSG00000120337	1
89866	ENSG00000120341	1
92344	ENSG00000120370	1
2853	ENSG00000120436	6
39	ENSG00000120437	6
6950	ENSG00000120438	6
83887	ENSG00000120440	6
399979	ENSG00000120451	11
3762	ENSG00000120457	11
79684	ENSG00000120458	11
63970	ENSG00000120471	11
56159	ENSG00000120498	X
407	ENSG00000120500	X
51248	ENSG00000120509	X
84068	ENSG00000120519	4
84955	ENSG00000120526	8
56943	ENSG00000120533	8
84930	ENSG00000120539	10
56243	ENSG00000120549	10
84569	ENSG00000120563	10
84898	ENSG00000120594	10
80314	ENSG00000120616	10
440073	ENSG00000120645	12
84318	ENSG00000120647	12
6883	ENSG00000120656	1
55068	ENSG00000120658	13
8600	ENSG00000120659	13
9617	ENSG00000120662	13
54937	ENSG00000120669	13
29103	ENSG00000120675	13
80209	ENSG00000120685	13
51569	ENSG00000120686	13
11193	ENSG00000120688	13
1997	ENSG00000120690	13
4093	ENSG00000120693	13
10808	ENSG00000120694	13
84078	ENSG00000120696	13
29880	ENSG00000120697	13
11340	ENSG00000120699	13
2107	ENSG00000120705	5
7045	ENSG00000120708	5
51307	ENSG00000120709	5
64374	ENSG00000120725	5
51247	ENSG00000120727	5
9499	ENSG00000120729	5
51780	ENSG00000120733	5
1958	ENSG00000120738	5
27230	ENSG00000120742	3
5357	ENSG00000120756	3
22835	ENSG00000120784	19
7181	ENSG00000120798	12
27340	ENSG00000120800	12
7112	ENSG00000120802	12
400	ENSG00000120805	12
83468	ENSG00000120820	12
80298	ENSG00000120832	12
8835	ENSG00000120833	12
4801	ENSG00000120837	12
51019	ENSG00000120860	12
317	ENSG00000120868	12
1846	ENSG00000120875	8
1191	ENSG00000120885	8
8795	ENSG00000120889	8
10174	ENSG00000120896	8
2185	ENSG00000120899	8
1135	ENSG00000120903	8
148	ENSG00000120907	8
5533	ENSG00000120910	8
64236	ENSG00000120913	8
2053	ENSG00000120915	8
81790	ENSG00000120925	8
4879	ENSG00000120937	1
29914	ENSG00000120942	1
23435	ENSG00000120948	1
943	ENSG00000120949	1
65122	ENSG00000120952	1
51123	ENSG00000120963	8
10434	ENSG00000120992	8
83690	ENSG00000121005	8
10987	ENSG00000121022	8
157506	ENSG00000121039	8
8288	ENSG00000121053	17
8165	ENSG00000121057	17
8161	ENSG00000121058	17
7706	ENSG00000121060	17
59342	ENSG00000121064	17
8405	ENSG00000121067	17
6909	ENSG00000121068	17
10237	ENSG00000121073	17
9496	ENSG00000121075	17
56155	ENSG00000121101	17
81558	ENSG00000121104	17
23397	ENSG00000121152	2
9227	ENSG00000121207	4
23240	ENSG00000121210	4
84057	ENSG00000121211	4
117854	ENSG00000121236	11
85320	ENSG00000121270	16
64282	ENSG00000121274	16
113	ENSG00000121281	16
84902	ENSG00000121289	19
57616	ENSG00000121297	19
55268	ENSG00000121310	1
50836	ENSG00000121314	12
79887	ENSG00000121316	12
50839	ENSG00000121318	12
653247	ENSG00000121335	12
79912	ENSG00000121350	12
3375	ENSG00000121351	12
3764	ENSG00000121361	12
50837	ENSG00000121377	12
79370	ENSG00000121380	12
50835	ENSG00000121381	12
55269	ENSG00000121390	13
256051	ENSG00000121406	19
1	ENSG00000121410	19
65982	ENSG00000121413	19
10520	ENSG00000121417	19
23024	ENSG00000121440	3
353299	ENSG00000121446	1
89884	ENSG00000121454	1
6045	ENSG00000121481	1
81627	ENSG00000121486	1
26984	ENSG00000121542	3
1475	ENSG00000121552	3
55211	ENSG00000121570	3
64091	ENSG00000121577	3
8702	ENSG00000121578	3
80218	ENSG00000121579	3
941	ENSG00000121594	3
81930	ENSG00000121621	11
2703	ENSG00000121634	1
51029	ENSG00000121644	1
9479	ENSG00000121653	11
1408	ENSG00000121671	11
9409	ENSG00000121680	11
91614	ENSG00000121690	11
847	ENSG00000121691	11
29990	ENSG00000121716	7
7750	ENSG00000121741	13
10804	ENSG00000121742	13
2700	ENSG00000121743	13
64786	ENSG00000121749	12
576	ENSG00000121753	1
3061	ENSG00000121764	1
51538	ENSG00000121766	1
2170	ENSG00000121769	1
10657	ENSG00000121774	1
55116	ENSG00000121775	1
9034	ENSG00000121797	3
729230	ENSG00000121807	3
84265	ENSG00000121851	1
2693	ENSG00000121853	3
8743	ENSG00000121858	3
51193	ENSG00000121864	3
22865	ENSG00000121871	3
5290	ENSG00000121879	3
23244	ENSG00000121892	4
80008	ENSG00000121895	4
11019	ENSG00000121897	4
119587	ENSG00000121898	10
113452	ENSG00000121900	1
7579	ENSG00000121903	1
114784	ENSG00000121904	1
3208	ENSG00000121905	1
55791	ENSG00000121931	1
57413	ENSG00000121933	1
23155	ENSG00000121940	1
29899	ENSG00000121957	1
79712	ENSG00000121964	2
7852	ENSG00000121966	2
84083	ENSG00000121988	2
92	ENSG00000121989	2
51426	ENSG00000122008	5
22987	ENSG00000122012	5
2322	ENSG00000122025	13
6144	ENSG00000122026	13
219402	ENSG00000122033	13
2971	ENSG00000122034	13
387496	ENSG00000122035	13
5412	ENSG00000122042	13
84248	ENSG00000122068	3
130916	ENSG00000122085	2
7512	ENSG00000122121	X
54440	ENSG00000122122	X
4952	ENSG00000122126	X
5047	ENSG00000122133	9
29991	ENSG00000122136	9
51116	ENSG00000122140	9
50945	ENSG00000122145	X
2331	ENSG00000122176	1
4656	ENSG00000122180	1
54900	ENSG00000122188	1
5340	ENSG00000122194	6
57179	ENSG00000122203	5
1314	ENSG00000122218	1
51744	ENSG00000122223	1
4063	ENSG00000122224	1
9956	ENSG00000122254	16
5930	ENSG00000122257	16
29066	ENSG00000122299	16
5620	ENSG00000122304	16
84947	ENSG00000122335	6
311	ENSG00000122359	10
11155	ENSG00000122367	10
94233	ENSG00000122375	10
54537	ENSG00000122376	10
84293	ENSG00000122378	10
7755	ENSG00000122386	16
79903	ENSG00000122390	16
6125	ENSG00000122406	1
57489	ENSG00000122417	1
5737	ENSG00000122420	1
100505741	ENSG00000122432	1
54482	ENSG00000122435	1
127495	ENSG00000122477	1
25950	ENSG00000122481	1
84146	ENSG00000122482	1
343099	ENSG00000122483	1
79871	ENSG00000122484	1
80148	ENSG00000122490	18
27241	ENSG00000122507	7
5395	ENSG00000122512	7
83637	ENSG00000122515	7
654231	ENSG00000122543	7
989	ENSG00000122545	7
80820	ENSG00000122547	7
9808	ENSG00000122548	7
55975	ENSG00000122550	7
64224	ENSG00000122557	7
11335	ENSG00000122565	7
3181	ENSG00000122566	7
644150	ENSG00000122574	7
30010	ENSG00000122584	7
4852	ENSG00000122585	7
84668	ENSG00000122591	7
3204	ENSG00000122592	7
3624	ENSG00000122641	7
11328	ENSG00000122642	7
51251	ENSG00000122643	7
10124	ENSG00000122644	7
51622	ENSG00000122674	7
27434	ENSG00000122678	7
10268	ENSG00000122679	7
29960	ENSG00000122687	7
7291	ENSG00000122691	7
55234	ENSG00000122692	9
152007	ENSG00000122694	9
92014	ENSG00000122696	9
1211	ENSG00000122705	9
8434	ENSG00000122707	9
27290	ENSG00000122711	9
138474	ENSG00000122728	9
48	ENSG00000122729	9
23349	ENSG00000122733	9
27019	ENSG00000122735	9
79269	ENSG00000122741	9
1271	ENSG00000122756	9
57670	ENSG00000122778	7
8805	ENSG00000122779	7
78996	ENSG00000122783	7
800	ENSG00000122786	7
6718	ENSG00000122787	7
170685	ENSG00000122824	X
653509	ENSG00000122852	10
50674	ENSG00000122859	10
5328	ENSG00000122861	10
5552	ENSG00000122862	10
9469	ENSG00000122863	10
80114	ENSG00000122870	10
55847	ENSG00000122873	10
1959	ENSG00000122877	10
11319	ENSG00000122882	10
5033	ENSG00000122884	10
8034	ENSG00000122912	10
11130	ENSG00000122952	10
9559	ENSG00000122958	10
9904	ENSG00000122965	12
11113	ENSG00000122966	12
28981	ENSG00000122970	12
35	ENSG00000122971	12
84329	ENSG00000122986	12
79039	ENSG00000123064	12
23389	ENSG00000123066	12
1031	ENSG00000123080	1
26994	ENSG00000123091	1
11228	ENSG00000123094	12
79365	ENSG00000123095	12
8082	ENSG00000123096	12
3709	ENSG00000123104	12
55297	ENSG00000123106	12
64168	ENSG00000123119	8
11059	ENSG00000123124	8
23597	ENSG00000123130	X
10549	ENSG00000123131	X
10212	ENSG00000123136	19
5585	ENSG00000123143	19
79002	ENSG00000123144	19
976	ENSG00000123146	19
84292	ENSG00000123154	19
10755	ENSG00000123159	19
139741	ENSG00000123165	X
83446	ENSG00000123171	13
57213	ENSG00000123178	13
84650	ENSG00000123179	13
540	ENSG00000123191	13
23091	ENSG00000123200	13
2974	ENSG00000123201	13
57486	ENSG00000123213	5
64105	ENSG00000123219	5
10133	ENSG00000123240	10
80760	ENSG00000123243	10
466	ENSG00000123268	12
10102	ENSG00000123297	12
58158	ENSG00000123307	12
64333	ENSG00000123329	12
3071	ENSG00000123338	12
4327	ENSG00000123342	12
5204	ENSG00000123349	12
65244	ENSG00000123352	12
29095	ENSG00000123353	12
3164	ENSG00000123358	12
5153	ENSG00000123360	12
3229	ENSG00000123364	12
1017	ENSG00000123374	12
4035	ENSG00000123384	12
3227	ENSG00000123388	12
60673	ENSG00000123395	12
4778	ENSG00000123405	12
3228	ENSG00000123407	12
64375	ENSG00000123411	12
23583	ENSG00000123415	12
10376	ENSG00000123416	12
25895	ENSG00000123427	12
55709	ENSG00000123444	11
1757	ENSG00000123453	9
1621	ENSG00000123454	9
64756	ENSG00000123472	1
6491	ENSG00000123473	1
55355	ENSG00000123485	2
3598	ENSG00000123496	X
1300	ENSG00000123500	6
262	ENSG00000123505	6
29078	ENSG00000123545	6
85015	ENSG00000123552	6
5354	ENSG00000123560	X
6906	ENSG00000123561	X
9643	ENSG00000123562	X
158983	ENSG00000123569	X
51209	ENSG00000123570	X
203447	ENSG00000123572	X
139231	ENSG00000123575	X
80712	ENSG00000123576	X
4108	ENSG00000123584	X
92552	ENSG00000123594	X
9367	ENSG00000123595	X
79828	ENSG00000123600	2
79809	ENSG00000123607	2
9111	ENSG00000123609	2
7130	ENSG00000123610	2
130399	ENSG00000123612	2
29994	ENSG00000123636	2
206358	ENSG00000123643	5
9926	ENSG00000123684	1
55509	ENSG00000123685	1
50486	ENSG00000123689	1
3759	ENSG00000123700	17
57826	ENSG00000123728	X
5393	ENSG00000123737	4
81579	ENSG00000123739	4
80776	ENSG00000123810	19
79934	ENSG00000123815	19
5208	ENSG00000123836	1
722	ENSG00000123838	1
725	ENSG00000123843	1
23682	ENSG00000123892	11
10888	ENSG00000123901	11
27161	ENSG00000123908	8
10608	ENSG00000123933	4
1164	ENSG00000123975	9
164781	ENSG00000123977	2
2181	ENSG00000123983	2
79586	ENSG00000123989	2
23549	ENSG00000123992	2
3623	ENSG00000123999	2
116255	ENSG00000124003	2
23363	ENSG00000124006	2
79843	ENSG00000124019	2
6560	ENSG00000124067	16
84080	ENSG00000124074	16
4159	ENSG00000124089	20
140687	ENSG00000124091	20
140690	ENSG00000124092	20
116151	ENSG00000124098	20
5266	ENSG00000124102	20
200232	ENSG00000124103	20
90203	ENSG00000124104	20
6590	ENSG00000124107	20
140686	ENSG00000124116	20
79183	ENSG00000124120	20
57580	ENSG00000124126	20
3787	ENSG00000124134	20
57468	ENSG00000124140	20
343578	ENSG00000124143	20
6385	ENSG00000124145	20
8202	ENSG00000124151	20
51604	ENSG00000124155	20
6407	ENSG00000124157	20
8785	ENSG00000124159	20
57727	ENSG00000124160	20
9217	ENSG00000124164	20
84612	ENSG00000124171	20
514	ENSG00000124172	20
84181	ENSG00000124177	20
5335	ENSG00000124181	20
84969	ENSG00000124191	20
6431	ENSG00000124193	20
78997	ENSG00000124194	20
149699	ENSG00000124196	20
10564	ENSG00000124198	20
57169	ENSG00000124201	20
128611	ENSG00000124203	20
1908	ENSG00000124205	20
